timestamp,af,al,aposm,aposw,arf,bf,bl,bposm,bposw,brf,cf,cl,cposm,cposw,cs,ctemp,sl,rf,atime,ctime,yltime,estop,pltnum,concentration,cooltemp,avail,d1_asset_chg,d1_asset_rem,functionalmode,door,pf,Sovr,exec,ln,mode,pc,pcmt,peditmode,peditname,pfo,pfr,pgm,seq,spcmt,spgm,tid,tid2,tid3,unit,xf,xl,xpm,xpw,yf,yl,ypm,ypw,zf,zl,zpm,zpw,
2023-07-24T15:11:00.280476Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:00.493417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:00.766534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:00.969381Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:01.113544Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:01.656294Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:01.726616Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:01.798498Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:01.942265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:02.40241Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:02.539153Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:02.673438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:02.742186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:03.352527Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:03.561541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:03.765349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:03.974607Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:04.244239Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:04.453221Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:04.587204Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:05.134612Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:05.20045Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:05.277388Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:05.415091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:05.889401Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:06.031046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:06.175588Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:06.24621Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:06.776521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:06.988332Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:07.258263Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:07.393341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:07.750276Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:07.956603Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:08.031497Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:08.56934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:08.708457Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:08.77848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:08.916222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:09.100234Z,,,,,,,,144.4714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4149,,,,-2.8094,,
2023-07-24T15:11:09.168474Z,,,,,,,,145.0738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4189,,,,,,
2023-07-24T15:11:09.286289Z,,,,,,,,145.5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,,,,0.4221,,,,,,
2023-07-24T15:11:09.392381Z,,,,,,,,146.6801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4296,,,,,,
2023-07-24T15:11:09.518565Z,,,,,,,,147.8825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.4373,,,,-2.8095,,
2023-07-24T15:11:09.630261Z,,,,,,,,149.7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4403,,,,,,
2023-07-24T15:11:09.720216Z,,,,,,,,151.4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.4339,,,,,,
2023-07-24T15:11:09.789593Z,,,,,,,,152.0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.4303,,,,,,
2023-07-24T15:11:09.865117Z,,,,,,,,152.7655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4265,,,,-2.8096,,
2023-07-24T15:11:09.926502Z,,,,,,,,154.1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.4186,,,,,,
2023-07-24T15:11:09.997388Z,,,,,,,,154.5763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4164,,,,,,
2023-07-24T15:11:10.063542Z,,,,,,,,155.7043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4102,,,,,,
2023-07-24T15:11:10.125536Z,,,,,,,,156.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.4044,,,,-2.8097,,
2023-07-24T15:11:10.194563Z,,,,,,,,157.3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4004,,,,,,
2023-07-24T15:11:10.26638Z,,,,,,,,157.9704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3959,,,,,,
2023-07-24T15:11:10.330584Z,,,,,,,,159.0096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.3865,,,,,,
2023-07-24T15:11:10.400469Z,,,,,,,,159.5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3817,,,,,,
2023-07-24T15:11:10.464617Z,,,,,,,,160.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3709,,,,,,
2023-07-24T15:11:10.53829Z,,,,,,,,160.4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3667,,,,,,
2023-07-24T15:11:10.605451Z,,,,,,,,160.8423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3556,,,,,,
2023-07-24T15:11:10.67154Z,,,,,,,,160.9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3472,,,,,,
2023-07-24T15:11:10.741534Z,,,,,,,,160.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3428,,,,,,
2023-07-24T15:11:10.80852Z,,,,,,,,160.5466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3273,,,,,,
2023-07-24T15:11:10.878267Z,,,,,,,,160.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3226,,,,,,
2023-07-24T15:11:10.949325Z,,,,,,,,160.1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3193,,,,,,
2023-07-24T15:11:11.019579Z,,,,,,,,159.1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.3087,,,,,,
2023-07-24T15:11:11.093277Z,,,,,,,,158.5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3016,,,,,,
2023-07-24T15:11:11.161401Z,,,,,,,,158.1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2978,,,,,,
2023-07-24T15:11:11.232228Z,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2918,,,,-2.8096,,
2023-07-24T15:11:11.300593Z,,,,,,,,156.4858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.289,,,,,,
2023-07-24T15:11:11.368616Z,,,,,,,,155.8423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2856,,,,,,
2023-07-24T15:11:11.436429Z,,,,,,,,154.6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.2841,,,,,,
2023-07-24T15:11:11.508591Z,,,,,,,,154.0784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2872,,,,,,
2023-07-24T15:11:11.586319Z,,,,,,,,152.9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.2937,,,,,,
2023-07-24T15:11:11.653184Z,,,,,,,,152.1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2979,,,,-2.8095,,
2023-07-24T15:11:11.716571Z,,,,,,,,150.8569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3051,,,,,,
2023-07-24T15:11:11.783204Z,,,,,,,,150.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.3072,,,,,,
2023-07-24T15:11:11.851399Z,,,,,,,,149.7678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3112,,,,,,
2023-07-24T15:11:11.922446Z,,,,,,,,148.6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3173,,,,-2.8094,,
2023-07-24T15:11:11.989143Z,,,,,,,,147.4882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015,,,,0.3238,,,,,,
2023-07-24T15:11:12.057489Z,,,,,,,,146.8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3288,,,,,,
2023-07-24T15:11:12.134563Z,,,,,,,,146.5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3366,,,,,,
2023-07-24T15:11:12.208603Z,,,,,,,,147.0891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3451,,,,,,
2023-07-24T15:11:12.278335Z,,,,,,,,147.8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,0.3503,,,,-2.8095,,
2023-07-24T15:11:12.341128Z,,,,,,,,148.5884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3556,,,,,,
2023-07-24T15:11:12.415139Z,,,,,,,,149.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3609,,,,,,
2023-07-24T15:11:12.482213Z,,,,,,,,150.1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,0.3668,,,,,,
2023-07-24T15:11:12.54647Z,,,,,,,,150.9196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372,,,,,,
2023-07-24T15:11:12.61913Z,,,,,,,,151.3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3749,,,,,,
2023-07-24T15:11:12.684391Z,,,,,,,,152.5073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.3832,,,,-2.8096,,
2023-07-24T15:11:12.753389Z,,,,,,,,153.0815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3872,,,,,,
2023-07-24T15:11:12.80824Z,,,,,,,,153.6396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3912,,,,,,
2023-07-24T15:11:12.889293Z,,,,,,,,154.4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.3971,,,,,,
2023-07-24T15:11:12.957255Z,,,,,,,,154.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3993,,,,,,
2023-07-24T15:11:13.028421Z,,,,,,,,156.0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4024,,,,,,
2023-07-24T15:11:13.09751Z,,,,,,,,156.6965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,,,,,,
2023-07-24T15:11:13.172471Z,,,,,,,,157.6738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.3989,,,,-2.8097,,
2023-07-24T15:11:13.238341Z,,,,,,,,158.8553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.3926,,,,,,
2023-07-24T15:11:13.306457Z,,,,,,,,159.5775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3886,,,,,,
2023-07-24T15:11:13.371373Z,,,,,,,,160.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3821,,,,,,
2023-07-24T15:11:13.500137Z,,,,,,,,162.1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,0.3745,,,,-2.8098,,
2023-07-24T15:11:13.563539Z,,,,,,,,162.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3714,,,,,,
2023-07-24T15:11:13.630477Z,,,,,,,,163.7962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,0.3652,,,,,,
2023-07-24T15:11:13.698445Z,,,,,,,,164.3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3622,,,,,,
2023-07-24T15:11:13.763604Z,,,,,,,,165.5685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3527,,,,,,
2023-07-24T15:11:13.839157Z,,,,,,,,165.9262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3492,,,,,,
2023-07-24T15:11:13.90545Z,,,,,,,,166.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,0.3434,,,,,,
2023-07-24T15:11:13.969298Z,,,,,,,,167.3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3332,,,,,,
2023-07-24T15:11:14.039181Z,,,,,,,,167.6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3243,,,,,,
2023-07-24T15:11:14.105134Z,,,,,,,,167.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,,,,0.3196,,,,,,
2023-07-24T15:11:14.174355Z,,,,,,,,168.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3111,,,,,,
2023-07-24T15:11:14.243521Z,,,,,,,,167.8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297,,,,,,
2023-07-24T15:11:14.314351Z,,,,,,,,167.7366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,0.2899,,,,,,
2023-07-24T15:11:14.384222Z,,,,,,,,167.5828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2835,,,,,,
2023-07-24T15:11:14.450541Z,,,,,,,,166.9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2754,,,,,,
2023-07-24T15:11:14.525336Z,,,,,,,,166.3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,0.2692,,,,,,
2023-07-24T15:11:14.596492Z,,,,,,,,165.7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2617,,,,,,
2023-07-24T15:11:14.671478Z,,,,,,,,165.2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2578,,,,,,
2023-07-24T15:11:14.737482Z,,,,,,,,164.1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2522,,,,-2.8097,,
2023-07-24T15:11:14.808621Z,,,,,,,,162.9789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,0.2458,,,,,,
2023-07-24T15:11:14.876337Z,,,,,,,,162.5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2437,,,,,,
2023-07-24T15:11:14.94231Z,,,,,,,,161.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.2446,,,,,,
2023-07-24T15:11:15.014523Z,,,,,,,,160.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2513,,,,,,
2023-07-24T15:11:15.089464Z,,,,,,,,159.8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.2554,,,,,,
2023-07-24T15:11:15.160186Z,,,,,,,,159.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2585,,,,,,
2023-07-24T15:11:15.228264Z,,,,,,,,158.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2634,,,,-2.8096,,
2023-07-24T15:11:15.294496Z,,,,,,,,156.9797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.2711,,,,,,
2023-07-24T15:11:15.352443Z,,,,,,,,156.5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2734,,,,,,
2023-07-24T15:11:15.424271Z,,,,,,,,155.3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,
2023-07-24T15:11:15.489558Z,,,,,,,,154.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,0.2836,,,,,,
2023-07-24T15:11:15.560105Z,,,,,,,,154.0396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2892,,,,,,
2023-07-24T15:11:15.628571Z,,,,,,,,153.7501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2987,,,,,,
2023-07-24T15:11:15.702141Z,,,,,,,,154.1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3043,,,,,,
2023-07-24T15:11:15.764354Z,,,,,,,,155.0971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,0.311,,,,,,
2023-07-24T15:11:15.837301Z,,,,,,,,155.9085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3164,,,,,,
2023-07-24T15:11:15.905558Z,,,,,,,,156.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3202,,,,,,
2023-07-24T15:11:15.96931Z,,,,,,,,157.4583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.3266,,,,,,
2023-07-24T15:11:16.036212Z,,,,,,,,158.2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3316,,,,,,
2023-07-24T15:11:16.102412Z,,,,,,,,158.5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334,,,,,,
2023-07-24T15:11:16.165624Z,,,,,,,,159.3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3389,,,,-2.8097,,
2023-07-24T15:11:16.239192Z,,,,,,,,159.8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,0.3426,,,,,,
2023-07-24T15:11:16.307408Z,,,,,,,,161.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351,,,,,,
2023-07-24T15:11:16.377469Z,,,,,,,,161.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,0.3564,,,,,,
2023-07-24T15:11:16.506272Z,,,,,,,,163.3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3609,,,,-2.8098,,
2023-07-24T15:11:16.572552Z,,,,,,,,163.9453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24T15:11:16.645429Z,,,,,,,,164.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,0.3595,,,,,,
2023-07-24T15:11:16.718566Z,,,,,,,,166.0251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3528,,,,,,
2023-07-24T15:11:16.78606Z,,,,,,,,167.0892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,0.3469,,,,,,
2023-07-24T15:11:16.84946Z,,,,,,,,167.7487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3432,,,,,,
2023-07-24T15:11:16.916337Z,,,,,,,,168.5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,,,,0.339,,,,,,
2023-07-24T15:11:16.982228Z,,,,,,,,169.6114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3329,,,,,,
2023-07-24T15:11:17.046088Z,,,,,,,,170.3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3289,,,,,,
2023-07-24T15:11:17.109587Z,,,,,,,,170.9547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,,,,0.3254,,,,,,
2023-07-24T15:11:17.177487Z,,,,,,,,171.5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322,,,,,,
2023-07-24T15:11:17.242578Z,,,,,,,,172.8422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3118,,,,,,
2023-07-24T15:11:17.312548Z,,,,,,,,173.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,,,,0.3075,,,,,,
2023-07-24T15:11:17.382127Z,,,,,,,,173.8743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3018,,,,-2.8099,,
2023-07-24T15:11:17.446396Z,,,,,,,,174.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2905,,,,,,
